NOAA Solar Calculations - Change any of the highlighted cells to get solar position data for that location and time-of-day for a year.,,,Date,Time (hrs past local midnight),Julian Day,Julian Century,,Geom Mean Long Sun (deg),Geom Mean Anom Sun (deg),Eccent Earth Orbit,Sun Eq of Ctr,Sun True Long (deg),Sun True Anom (deg),Sun Rad Vector (AUs),Sun App Long (deg),Mean Obliq Ecliptic (deg),Obliq Corr (deg),Sun Rt Ascen (deg),Sun Declin (deg),var y,Eq of Time (minutes),HA Sunrise (deg),Solar Noon (LST),Sunrise Time (LST),Sunset Time (LST),Sunlight Duration (minutes),True Solar Time (min),Hour Angle (deg),Solar Zenith Angle (deg),Solar Elevation Angle (deg),Approx Atmospheric Refraction (deg),Solar Elevation corrected for atm refraction (deg),Solar Azimuth Angle (deg cw from N),
,,,1/16/10,12:00:00,2455213.00,0.10042437,,295.8209801,3972.710942,0.016704411,0.429924889,296.250905,3973.140867,0.983719819,296.2496833,23.43798517,23.43889448,-61.74243229,-20.9007829,0.043033031,-9.749174128,50.92708634,12:09:45,8:46:02,15:33:27,407.4166907,710.2508259,-2.437293532,80.92530131,9.074698693,0.096501883,9.171200576,177.6942943,
,,,1/17/10,12:00:00,2455214.00,0.10045175,,296.8066275,3973.696542,0.01670441,0.462607826,297.2692353,3974.15915,0.983787641,297.2680152,23.43798482,23.43889192,-60.67325632,-20.70569022,0.043033022,-10.08456049,51.42048487,12:10:05,8:44:24,15:35:46,411.3638789,709.9154395,-2.521140123,80.73197267,9.26802733,0.094632055,9.362659384,177.6105885,
,,,1/18/10,12:00:00,2455215.00,0.10047912,,297.7922749,3974.682142,0.016704409,0.495145262,298.2874201,3975.177288,0.983860414,298.2862016,23.43798446,23.43888935,-59.60702725,-20.5040456,0.043033012,-10.40826306,51.92562547,12:10:24,8:42:42,15:38:07,415.4050037,709.5917369,-2.602065764,80.5320954,9.4679046,0.092767952,9.560672552,177.5292067,
,,,1/19/10,12:00:00,2455216.00,0.10050650,,298.7779222,3975.667743,0.016704408,0.527527006,299.3054492,3976.19527,0.983938116,299.3042322,23.43798411,23.43888678,-58.54380835,-20.29594105,0.043033002,-10.72001615,52.44196812,12:10:43,8:40:57,15:40:29,419.535745,709.2799839,-2.680004037,80.32575445,9.674245547,0.09091347,9.765159017,177.4502147,
,,,1/20/10,12:00:00,2455217.00,0.10053388,,299.7635696,3976.653343,0.016704407,0.559742926,300.3233125,3977.213086,0.98402072,300.3220971,23.43798375,23.43888421,-57.48365812,-20.08147078,0.043032993,-11.01957233,52.96898459,12:11:01,8:39:09,15:42:54,423.7518767,708.9804277,-2.754893083,80.11303702,9.886962976,0.089072161,9.976035136,177.3736755,
,,,1/21/10,12:00:00,2455218.00,0.10056126,,300.7492169,3977.638943,0.016704405,0.59178295,301.3409999,3978.230726,0.9841082,301.339786,23.43798339,23.43888163,-56.42663027,-19.86073101,0.043032983,-11.30670259,53.50615936,12:11:18,8:37:17,15:45:20,428.0492749,708.6932974,-2.826675647,79.89403247,10.10596753,0.087247238,10.19321477,177.2996497,
,,,1/22/10,12:00:00,2455219.00,0.10058864,,301.7348643,3978.624544,0.016704404,0.623637072,302.3585014,3979.248181,0.984200529,302.357289,23.43798304,23.43887906,-55.37277376,-19.6338199,0.043032973,-11.58119648,54.05299042,12:11:35,8:35:22,15:47:48,432.4239234,708.4188035,-2.895299119,79.66883221,10.33116779,0.085441587,10.41660938,177.228195,
,,,1/23/10,12:00:00,2455220.00,0.10061602,,302.7205117,3979.610144,0.016704403,0.655295352,303.375807,3980.265439,0.984297674,303.3745962,23.43798268,23.43887649,-54.32213276,-19.40083742,0.043032963,-11.84286222,54.60898992,12:11:51,8:33:24,15:50:17,436.8719194,708.1571378,-2.960715555,79.43752964,10.56247036,0.083657775,10.64612813,177.1593664,
,,,1/24/10,12:00:00,2455221.00,0.10064339,,303.706159,3980.595744,0.016704402,0.686747925,304.392907,3981.282492,0.984399606,304.3916977,23.43798233,23.43887392,-53.2747467,-19.16188525,0.043032954,-12.09152678,55.17368471,12:12:05,8:31:24,15:52:47,441.3894777,707.9084732,-3.022881694,79.20022007,10.79977993,0.081898066,10.88167799,177.093216,
,,,1/25/10,12:00:00,2455222.00,0.10067077,,304.6918064,3981.581344,0.016704401,0.717985001,305.4097914,3982.299329,0.98450629,305.4085837,23.43798197,23.43887134,-52.23065028,-18.91706664,0.043032944,-12.32703588,55.74661673,12:12:20,8:29:20,15:55:19,445.9729338,707.6729641,-3.081758969,78.95700061,11.04299939,0.080164434,11.12316382,177.0297932,
,,,1/26/10,12:00:00,2455223.00,0.10069815,,305.6774538,3982.566945,0.0167044,0.748996868,306.4264506,3983.315941,0.984617693,306.4252444,23.43798161,23.43886877,-51.18987353,-18.66648635,0.043032934,-12.54925399,56.32734327,12:12:33,8:27:14,15:57:52,450.6187461,707.450746,-3.137313499,78.70797009,11.29202991,0.078458582,11.37048849,176.9691441,
,,,1/27/10,12:00:00,2455224.00,0.10072553,,306.6631011,3983.552545,0.016704399,0.779773898,307.442875,3984.332319,0.984733778,307.4416703,23.43798126,23.43886619,-50.15244183,-18.41025048,0.043032925,-12.75806431,56.91543722,12:12:45,8:25:06,16:00:25,455.3234977,707.2419357,-3.189516078,78.45322899,11.54677101,0.076781958,11.62355297,176.9113121,
,,,1/28/10,12:00:00,2455225.00,0.10075291,,307.6487485,3984.538145,0.016704397,0.810306549,308.459055,3985.348452,0.984854507,308.4578519,23.4379809,23.43886361,-49.11837601,-18.14846644,0.043032915,-12.95336863,57.51048712,12:12:57,8:22:55,16:03:00,460.083897,707.0466314,-3.238342157,78.19287932,11.80712068,0.07513577,11.88225645,176.8563377,
,,,1/29/10,12:00:00,2455226.00,0.10078029,,308.6343958,3985.523745,0.016704396,0.840585368,309.4749812,3986.364331,0.984979842,309.4737796,23.43798055,23.43886104,-48.08769236,-17.88124279,0.043032905,-13.13508724,58.11209723,12:13:08,8:20:41,16:05:35,464.8967778,706.8649128,-3.28377181,77.92702459,12.07297541,0.073521007,12.14649641,176.804258,
,,,1/30/10,12:00:00,2455227.00,0.10080767,,309.6200432,3986.509346,0.016704395,0.870600994,310.4906442,3987.379947,0.985109741,310.4894441,23.43798019,23.43885846,-47.06040273,-17.60868915,0.043032895,-13.30315878,58.71988741,12:13:18,8:18:25,16:08:11,469.7590993,706.6968412,-3.325789696,77.65576969,12.34423031,0.071938456,12.41616877,176.7551072,
,,,1/31/10,12:00:00,2455228.00,0.10083504,,310.6056906,3987.494946,0.016704394,0.900344163,311.5060347,3988.39529,0.985244163,311.5048361,23.43797983,23.43885588,-46.03651461,-17.33091614,0.043032886,-13.45754004,59.33349309,12:13:27,8:16:07,16:10:47,474.6679447,706.54246,-3.364385011,77.37922079,12.62077921,0.070388717,12.69116792,176.7089164,
,,,2/1/10,12:00:00,2455229.00,0.10086242,,311.5913379,3988.480546,0.016704393,0.92980571,312.5211436,3989.410352,0.985383065,312.5199466,23.43797948,23.4388533,-45.01603119,-17.04803523,0.043032876,-13.59820574,59.95256503,12:13:36,8:13:47,16:13:25,479.6205202,706.4017943,-3.399551436,77.09748533,12.90251467,0.06887222,12.97138689,176.6657137,
,,,2/2/10,12:00:00,2455230.00,0.10088980,,312.5769853,3989.466147,0.016704392,0.958976573,313.5359619,3990.425123,0.985526401,313.5347663,23.43797912,23.43885072,-43.99895148,-16.7601587,0.043032866,-13.72514829,60.57676914,12:13:44,8:11:25,16:16:02,484.6141531,706.2748517,-3.431287072,76.81067185,13.18932815,0.067389242,13.2567174,176.6255238,
,,,2/3/10,12:00:00,2455231.00,0.10091718,,313.5626327,3990.451747,0.01670439,0.987847793,314.5504804,3991.439595,0.985674126,314.5492864,23.43797877,23.43884814,-42.98527036,-16.46739951,0.043032856,-13.83837748,61.20578622,12:13:50,8:09:01,16:18:40,489.6462898,706.1616225,-3.459594369,76.51888998,13.48111002,0.065939924,13.54704995,176.5883684,
,,,2/4/10,12:00:00,2455232.00,0.10094456,,314.54828,3991.437347,0.016704389,1.016410522,315.5646905,3992.453758,0.985826191,315.563498,23.43797841,23.43884556,-41.97497873,-16.16987125,0.043032847,-13.93792021,61.83931166,12:13:56,8:06:35,16:21:18,494.7144933,706.0620798,-3.484480052,76.22225033,13.77774967,0.06452428,13.84227395,176.5542661,
,,,2/5/10,12:00:00,2455233.00,0.10097194,,315.5339274,3992.422947,0.016704388,1.044656023,316.5785834,3993.467603,0.985982548,316.5773923,23.43797805,23.43884298,-40.96806356,-15.86768804,0.043032837,-14.02382014,62.47705512,12:14:01,8:04:07,16:23:56,499.8164409,705.9761799,-3.505955034,75.92086445,14.07913555,0.063142217,14.14227777,176.5232322,
,,,2/6/10,12:00:00,2455234.00,0.10099932,,316.5195747,3993.408548,0.016704387,1.072575672,317.5921504,3994.481123,0.986143146,317.5909608,23.4379777,23.43884039,-39.96450801,-15.56096445,0.043032827,-14.09613732,63.11874016,12:14:06,8:01:37,16:26:34,504.9499213,705.9038627,-3.524034331,75.61484468,14.38515532,0.061793542,14.44694886,176.495279,
,,,2/7/10,12:00:00,2455235.00,0.10102669,,317.5052221,3994.394148,0.016704386,1.100160963,318.6053831,3995.494309,0.986307934,318.604195,23.43797734,23.43883781,-38.96429155,-15.24981542,0.043032817,-14.15494784,63.76410394,12:14:09,7:59:06,16:29:13,510.1128315,705.8450522,-3.538736961,75.30430417,14.69569583,0.060477979,14.75617381,176.4704157,
,,,2/8/10,12:00:00,2455236.00,0.10105407,,318.4908695,3995.379748,0.016704385,1.127403512,319.618273,3996.507152,0.986476858,319.6170864,23.43797699,23.43883522,-37.96739006,-14.93435623,0.043032808,-14.2003434,64.41289676,12:14:12,7:56:33,16:31:51,515.3031741,705.7996566,-3.550085851,74.98935674,15.01064326,0.059195174,15.06983843,176.4486482,
,,,2/9/10,12:00:00,2455237.00,0.10108145,,319.4765168,3996.365349,0.016704384,1.154295054,320.6308119,3997.519644,0.986649866,320.6296267,23.43797663,23.43883264,-36.97377594,-14.61470235,0.043032798,-14.2324309,65.0648817,12:14:14,7:53:58,16:34:30,520.5190536,705.7675691,-3.558107725,74.67011685,15.32988315,0.057944712,15.38782786,176.4299794,
,,,2/10/10,12:00:00,2455238.00,0.10110883,,320.4621642,3997.350949,0.016704382,1.180827452,321.6429916,3998.531776,0.9868269,321.641808,23.43797627,23.43883005,-35.98341822,-14.29096948,0.043032788,-14.251332,65.71983424,12:14:15,7:51:22,16:37:08,525.7586739,705.748668,-3.562832999,74.34669951,15.65330049,0.056726119,15.71002661,176.4144091,
,,,2/11/10,12:00:00,2455239.00,0.10113621,,321.4478115,3998.336549,0.016704381,1.206992697,322.6548042,3999.543542,0.987007905,322.653622,23.43797592,23.43882746,-34.99628266,-13.96327338,0.043032778,-14.25718266,66.37754179,12:14:15,7:48:45,16:39:46,531.0203343,705.7428173,-3.564295665,74.01922023,15.98077977,0.055538877,16.03631865,176.4019342,
,,,2/12/10,12:00:00,2455240.00,0.10116359,,322.4334589,3999.322149,0.01670438,1.232782909,323.6662418,4000.554932,0.987192823,323.6650611,23.43797556,23.43882488,-34.0123319,-13.6317299,0.043032769,-14.25013271,67.03780333,12:14:15,7:46:06,16:42:24,536.3024267,705.7498673,-3.562533177,73.68779493,16.31220507,0.054382427,16.3665875,176.3925483,
,,,2/13/10,12:00:00,2455241.00,0.10119097,,323.4191063,4000.30775,0.016704379,1.258190343,324.6772966,4001.56594,0.987381594,324.6761174,23.43797521,23.43882229,-33.03152553,-13.29645487,0.043032759,-14.23034531,67.700429,12:14:14,7:43:26,16:45:02,541.603432,705.7696547,-3.557586328,73.35253991,16.64746009,0.053256177,16.70071627,176.3862422,
,,,2/14/10,12:00:00,2455242.00,0.10121834,,324.4047536,4001.29335,0.016704378,1.283207387,325.687961,4002.576557,0.987574159,325.6867832,23.43797485,23.4388197,-32.05382025,-12.95756407,0.043032749,-14.19799651,68.36523963,12:14:12,7:40:44,16:47:40,546.921917,705.8020035,-3.549499128,73.01357178,16.98642822,0.05215951,17.03858773,176.3830038,
,,,2/15/10,12:00:00,2455243.00,0.10124572,,325.390401,4002.27895,0.016704377,1.30782657,326.6982276,4003.586777,0.987770455,326.6970512,23.43797449,23.43881711,-31.07916993,-12.61517318,0.043032739,-14.15327473,69.03206638,12:14:09,7:38:02,16:50:17,552.256531,705.8467253,-3.538318683,72.67100738,17.32899262,0.051091788,17.38008441,176.3828179,
,,,2/16/10,12:00:00,2455244.00,0.10127310,,326.3760484,4003.264551,0.016704375,1.332040559,327.7080889,4004.596591,0.987970421,327.706914,23.43797414,23.43881452,-30.10752577,-12.26939773,0.043032729,-14.09638025,69.70075031,12:14:06,7:35:18,16:52:54,557.6060025,705.9036197,-3.524095063,72.32496375,17.67503625,0.050052357,17.72508861,176.3856666,
,,,2/17/10,12:00:00,2455245.00,0.10130048,,327.3616957,4004.250151,0.016704374,1.355842163,328.7175379,4005.605993,0.988173993,328.7163644,23.43797378,23.43881193,-29.13883639,-11.92035308,0.04303272,-14.02752472,70.37114198,12:14:02,7:32:33,16:55:31,562.9691358,705.9724753,-3.506881181,71.97555806,18.02444194,0.049040551,18.07348249,176.3915293,
,,,2/18/10,12:00:00,2455246.00,0.10132786,,328.3473431,4005.235751,0.016704373,1.379224336,329.7265674,4006.614975,0.988381106,329.7253954,23.43797343,23.43880934,-28.17304795,-11.56815432,0.04303271,-13.94693063,71.04310107,12:13:57,7:29:46,16:58:07,568.3448085,706.0530694,-3.486732657,71.62290755,18.37709245,0.048055698,18.42514814,176.4003822,
,,,2/19/10,12:00:00,2455247.00,0.10135524,,329.3329904,4006.221351,0.016704372,1.402180179,330.7351706,4007.623532,0.988591694,330.7340001,23.43797307,23.43880674,-27.21010424,-11.21291632,0.0430327,-13.85483079,71.71649595,12:13:51,7:26:59,17:00:43,573.7319676,706.1451692,-3.463707696,71.26712952,18.73287048,0.047097122,18.7799676,176.4121994,
,,,2/20/10,12:00:00,2455248.00,0.10138261,,330.3186378,4007.206952,0.016704371,1.424702941,331.7433407,4008.631655,0.988805691,331.7421716,23.43797271,23.43880415,-26.24994682,-10.85475361,0.04303269,-13.75146783,72.39120334,12:13:45,7:24:11,17:03:19,579.1296267,706.2485322,-3.437866957,70.90834123,19.09165877,0.046164146,19.13782292,176.4269517,
,,,2/21/10,12:00:00,2455249.00,0.10140999,,331.3042852,4008.192552,0.01670437,1.44678602,332.7510712,4009.639338,0.989023029,332.7499035,23.43797236,23.43880156,-25.2925151,-10.49378042,0.043032681,-13.63709368,73.06710789,12:13:38,7:21:22,17:05:54,584.5368632,706.3629063,-3.409273421,70.54665987,19.45334013,0.045256095,19.49859622,176.4446079,
,,,2/22/10,12:00:00,2455250.00,0.10143737,,332.2899325,4009.178152,0.016704369,1.468422967,333.7583555,4010.646575,0.98924364,333.7571892,23.437972,23.43879896,-24.33774645,-10.1301106,0.043032671,-13.51196907,73.74410188,12:13:31,7:18:32,17:08:29,589.952815,706.4880309,-3.377992267,70.18220254,19.81779746,0.044372298,19.86216976,176.4651338,
,,,2/23/10,12:00:00,2455251.00,0.10146475,,333.2755799,4010.163752,0.016704367,1.48960749,334.7651874,4011.65336,0.989467453,334.7640225,23.43797165,23.43879637,-23.38557632,-9.763857649,0.043032661,-13.37636298,74.42208477,12:13:23,7:15:41,17:11:04,595.3766782,706.623637,-3.344090745,69.81508617,20.18491383,0.043512089,20.22842592,176.488493,
,,,2/24/10,12:00:00,2455252.00,0.10149213,,334.2612273,4011.149353,0.016704366,1.510333447,335.7715607,4012.659686,0.989694399,335.7703973,23.43797129,23.43879377,-22.43593834,-9.395134622,0.043032651,-13.23055219,75.10096293,12:13:14,7:12:50,17:13:38,600.8077035,706.7694478,-3.307638048,69.4454275,20.5545725,0.042674814,20.59724732,176.5146466,
,,,2/25/10,12:00:00,2455253.00,0.10151951,,335.2468746,4012.134953,0.016704365,1.530594857,336.7774695,4013.665548,0.989924406,336.7763075,23.43797093,23.43879117,-21.48876438,-9.024054172,0.043032641,-13.07482075,75.78064926,12:13:04,7:09:57,17:16:12,606.245194,706.9251792,-3.268705188,69.07334304,20.92665696,0.041859824,20.96851678,176.5435532,
,,,2/26/10,12:00:00,2455254.00,0.10154689,,336.232522,4013.120553,0.016704364,1.550385898,337.7829079,4014.670939,0.9901574,337.7817473,23.43797058,23.43878857,-20.5439847,-8.6507285,0.043032631,-12.90945952,76.46106284,12:12:55,7:07:04,17:18:45,611.6885027,707.0905405,-3.227364879,68.69894904,21.30105096,0.041066482,21.34211744,176.5751693,
,,,2/27/10,12:00:00,2455255.00,0.10157426,,337.2181693,4014.106154,0.016704363,1.569700905,338.7878702,4015.675855,0.990393311,338.7867111,23.43797022,23.43878598,-19.60152801,-8.275269348,0.043032622,-12.73476564,77.14212868,12:12:44,7:04:10,17:21:18,617.1370294,707.2652344,-3.183691411,68.32236143,21.67763857,0.040294165,21.71793274,176.609449,
,,,2/28/10,12:00:00,2455256.00,0.10160164,,338.2038167,4015.091754,0.016704362,1.588534379,339.7923511,4016.680288,0.990632063,339.7911933,23.43796987,23.43878338,-18.66132159,-7.897787986,0.043032612,-12.55104214,77.82377731,12:12:33,7:01:15,17:23:51,622.5902184,707.4489579,-3.137760535,67.94369581,22.05630419,0.03954226,22.09584645,176.6463443,
,,,3/1/10,12:00:00,2455257.00,0.10162902,,339.1894641,4016.077354,0.016704361,1.60688098,340.796345,4017.684235,0.990873581,340.7951887,23.43796951,23.43878078,-17.72329135,-7.518395197,0.043032602,-12.3585974,78.50594454,12:12:22,6:58:20,17:26:23,628.0475563,707.6414026,-3.089649349,67.56306743,22.43693257,0.038810168,22.47574274,176.6858051,
,,,3/2/10,12:00:00,2455258.00,0.10165640,,340.1751114,4017.062954,0.016704359,1.624735535,341.799847,4018.68769,0.991117791,341.798692,23.43796915,23.43877818,-16.78736193,-7.137201272,0.043032592,-12.15774475,79.18857115,12:12:09,6:55:24,17:28:55,633.5085692,707.8422552,-3.039436188,67.18059111,22.81940889,0.038097303,22.8575062,176.7277792,
,,,3/3/10,12:00:00,2455259.00,0.10168378,,341.1607588,4018.048555,0.016704358,1.642093036,342.8028518,4019.690648,0.991364616,342.8016982,23.4379688,23.43877558,-15.85345682,-6.754315996,0.043032582,-11.94880204,79.87160258,12:11:57,6:52:28,17:31:26,638.9728206,708.051198,-2.98720051,66.79638127,23.20361873,0.037403095,23.24102182,176.7722123,
,,,3/4/10,12:00:00,2455260.00,0.10171116,,342.1464061,4019.034155,0.016704357,1.658948639,343.8053548,4020.693104,0.991613979,343.8042026,23.43796844,23.43877297,-14.92149838,-6.369848651,0.043032573,-11.73209118,80.55498868,12:11:44,6:49:31,17:33:57,644.4399094,708.2679088,-2.933022795,66.41055189,23.58944811,0.036726987,23.62617509,176.8190484,
,,,3/5/10,12:00:00,2455261.00,0.10173854,,343.1320535,4020.019755,0.016704356,1.675297671,344.8073512,4021.695053,0.991865802,344.8062004,23.43796809,23.43877037,-13.99140799,-5.983908003,0.043032563,-11.50793777,81.23868339,12:11:30,6:46:33,17:36:28,649.9094671,708.4920622,-2.876984442,66.02321647,23.97678353,0.036068438,24.01285197,176.8682293,
,,,3/6/10,12:00:00,2455262.00,0.10176591,,344.1177009,4021.005356,0.016704355,1.691135626,345.8088365,4022.696491,0.992120008,345.8076871,23.43796773,23.43876777,-13.06310607,-5.596602306,0.043032553,-11.27667067,81.92264455,12:11:17,6:43:35,17:38:58,655.3811564,708.7233293,-2.819167667,65.63448802,24.36551198,0.03542692,24.4009389,176.9196952,
,,,3/7/10,12:00:00,2455263.00,0.10179329,,345.1033482,4021.990956,0.016704354,1.706458167,346.8098064,4023.697414,0.992376517,346.8086584,23.43796737,23.43876516,-12.1365122,-5.208039297,0.043032543,-11.03862165,82.60683355,12:11:02,6:40:37,17:41:28,660.8546684,708.9613783,-2.759655413,65.24447903,24.75552097,0.034801921,24.79032289,176.9733844,
,,,3/8/10,12:00:00,2455264.00,0.10182067,,346.0889956,4022.976556,0.016704352,1.721261127,347.8102567,4024.697817,0.99263525,347.8091101,23.43796702,23.43876256,-11.21154518,-4.818326198,0.043032533,-10.79412501,83.29121516,12:10:48,6:37:38,17:43:58,666.3297213,709.205875,-2.698531253,64.85330149,25.14669851,0.034192945,25.18089146,177.0292334,
,,,3/9/10,12:00:00,2455265.00,0.10184805,,347.074643,4023.962156,0.016704351,1.735540512,348.8101835,4025.697697,0.992896127,348.8090382,23.43796666,23.43875995,-10.28812311,-4.427569718,0.043032523,-10.54351722,83.97575724,12:10:33,6:34:38,17:46:27,671.8060579,709.4564828,-2.635879305,64.46106681,25.53893319,0.033599507,25.57253269,177.0871773,
,,,3/10/10,12:00:00,2455266.00,0.10187543,,348.0602903,4024.947757,0.01670435,1.749292497,349.8095828,4026.697049,0.993159067,349.8084389,23.4379663,23.43875735,-9.366163442,-4.035876055,0.043032514,-10.28713659,84.6604305,12:10:17,6:31:39,17:48:56,677.283444,709.7128634,-2.571784147,64.06788589,25.93211411,0.033021141,25.96513525,177.1471493,
